162915	P324415				3	 Li-bur-ni-rum maškim
162915	P324415				4	 ki <sup>d</sup>IŠKUR-ILLAT-ta
162915	P324415				5	 ba-zi
162915	P324415				6	 iti ezem-Me-ki-gal<sub>2</sub>
162915	P324415				7	 mu <sup>d</sup>I-bi<sub>2</sub>-/<sup>d</sup>Suen lugal
162915	P324415		l.ed.		1	 gaba-ri
162917	P322495					
162917	P322495				1	 zah<sub>3</sub> I-la-ag-[nu-id]
162917	P322495				2	 zah<sub>3</sub> Šu-Ka<sub>3</sub>-[ka<sub>3</sub>]
162917	P322495				3	 lu<sub>2</sub> Tu-li<sub>2</sub>-um[<sup>ki</sup>-me-eš<sub>2</sub>]
162917	P322495				4	 zah<sub>3</sub> DINGIR-šu-AH
162917	P322495				5	 lu<sub>2</sub> Di<sub>3</sub>-ma-at-Kal<sub>2</sub>-[bu]-/um<sup>[ki]</sup>
162917	P322495				6	 zah<sub>3</sub> A-hu-wa-qar
162917	P322495				7	 zah<sub>3</sub> U-bar-um
162917	P322495				8	 [lu<sub>2</sub>] I-zi-in-Er<sub>3</sub>-ra<sup>ki</sup>-/[m]e-eš<sub>2</sub>
162917	P322495		r.		1	 2 sila<sub>3</sub> kaš g[en-ta]
162917	P322495				2	 En-ni-[ma]
162917	P322495				3	 1 Be-li<sub>2</sub>-A.[ZU]
162917	P322495				4	 lu<sub>2</sub> <sup>i<sub>3</sub>-si</sup>Isin<sub>2</sub><sup>ki</sup>-me-eš<sub>2</sub>
162917	P322495				5	 1 sila<sub>3</sub> Ma-šum arad<sub>2</sub> <sup>⌈</sup>e<sub>2</sub><sup>⌉</sup>-[a]
162917	P322495				6	 --- 8
162917	P322495				7	 kaš gen-bi 5 sila<sub>3</sub>
162917	P322495				8	 šidim-e-ne ib<sub>2</sub>-[nag]
162917	P322495				9	 ki I<sub>3</sub>-li<sub>2</sub>-uz-[ra-ni-ta] / [ba-zi]
162917	P322495				10	 giri<sub>3</sub> <sup>d</sup>IŠ[KUR-ILL]AT [šabra]
162917	P322495				11	 u<sub>3</sub> Puzur<sub>4</sub>-[<sup>d</sup>Nin-kar-ak dub-sar]
162917	P322495				12	 iti ki-siki-<sup>d</sup>[nin-a-zu]
162917	P322495				13	 mu <sup>d</sup>Šu-<sup>d</sup>Suen [lugal-e] /na-du<sub>3</sub>-a mah <sup>d</sup>En-[lil<sub>2</sub> <sup>d</sup>Nin-lil<sub>2</sub>-ra mu-ne-du<sub>3</sub>]
162917	P322495		l.ed.		1	 u<sub>4</sub>-20</sub>-[kam]
162918	P324795					
162918	P324795				1	 [1 En-nim-ma ]
162918	P324795				2	 [1 Be-li<sub>2</sub>]-A.ZU
162918	P324795				3	 [lu<sub>2</sub>] <sup>[i<sub>3</sub>]-si</sup>Isin<sub>2</sub><sup>ki</sup>
162918	P324795				4	 [2 sila<sub>3</sub>] dabin-ta
162918	P324795				5	 2 sila<sub>3</sub> še-ta
162918	P324795				6	 [Ur]-te-me-na
162918	P324795				7	 [1 U]r-<sup>d</sup>Asar-lu-hi
162918	P324795				8	 [1] Du-du-gu
162918	P324795				9	 [1] <sup>d</sup>Utu-DI.NE
162918	P324795				10	 1 Lu<sub>2</sub>-me-lam<sub>2</sub>
162918	P324795				11	 lu<sub>2</sub> Nig<sub>2</sub>-<sup>d</sup>Ba-u<sub>2</sub> šidim
162918	P324795				12	 1 sila<sub>3</sub> ninda Ma-šum arad<sub>2</sub> e<sub>2</sub>-a
162918	P324795				13	 1/3 sila<sub>3</sub> nig<sub>2</sub>-ar<sub>3</sub>-ra-sig<sub>5</sub> <sup>dug</sup>utul<sub>2</sub>
162918	P324795				14	 1 sila<sub>3</sub> še-nig<sub>2</sub>-ar<sub>3</sub> <sup>dug</sup>utul<sub>2</sub>
162918	P324795				15	 ---  8
162918	P324795		r.		1	 ninda-bi 5-sila<sub>3</sub>
162918	P324795				2	 dabin-bi 0.0.1.
162918	P324795				3	 še-bi 0.0.1.1 sila<sub>3</sub>
162918	P324795				4	 nig<sub>2</sub>-ar<sub>3</sub>-ra-sig<sub>5</sub>-bi 1/3 sila<sub>3</sub>
162918	P324795				5	 ša<sub>3</sub>-gal šidim-e-ne
162918	P324795				6	 <sup>⌈</sup>u<sub>4</sub><sup>⌉</sup> bad<sub>3</sub> egir e<sub>2</sub>-a du<sub>3</sub>-de<sub>3</sub>
162918	P324795				7	 [giri<sub>3</sub>] <sup>d</sup>IŠKUR-ILLAT u<sub>3</sub> / [Puzur<sub>4</sub>]-<sup>d</sup>Nin-kar-ak
162918	P324795				8	 [ki <sup>d</sup>Ma]-lik-ba-ni-[t]a
162918	P324795				9	 ba-z[i]
162918	P324795				10	 ša<sub>3</sub> GAR-ša-an-na<sup>ki</sup>
162918	P324795				11	 iti ki-[siki-<sup>d</sup>Nin-a-zu]
162918	P324795				12	 [mu <sup>d</sup>Šu-<sup>d</sup>Su]en lugal / [Uri<sub>5</sub><sup>ki</sup>-ma-ke<sub>4</sub>] na-du<sub>3</sub>-/[a-mah <sup>d</sup>En-lil<sub>2</sub>]-/[<sup>d</sup>Nin-lil<sub>2</sub>-ra mu]-/[ne-dim<sub>2</sub>]
162918	P324795		l.ed.		1	 [u<sub>4</sub>-20</sub>+n]+1-kam
162919	P329451					
162919	P329451				1	 [n si]g<sub>4</sub> Iz-[bu-um<sup>?</sup>]
162919	P329451				2	 [n ...]-nu-ri
162919	P329451				3	 [...] x x 
162919	P329451				4	 [n x-x]-te-[x]
162919	P329451				5	 --- [600</sub>]+[300</sub>]+60</sub>+[10]+20</sub>
162919	P329451				6	 šu-nigin<sub>2</sub> 1 1/3 sar 2 1/2 gin<sub>2</sub> s[ig<sub>4</sub>]
162919	P329451				7	 us<sub>2</sub>-bi 140</sub> [nindan]
162919	P329451				8	 a<sub>2</sub>-g[em]e<sub>2</sub> 90</sub>-ta
162919	P329451				9	 geme<sub>2</sub>-[b]i 11</sub> u<sub>4</sub>-1-še<sub>3</sub>
162919	P329451				10	 še [3] sila<sub>3</sub>-[t]a ba-hun
162919	P329451				11	 še-[bi] [0.0.3].3 sila<sub>3</sub>
162919	P329451				12	 a<sub>2</sub> sig<sub>4</sub> ga<sub>6</sub>-ga<sub>2</sub>
162919	P329451		r.		1	 a-za-bu-um ša<sub>3</sub> e<sub>2</sub>-gal 
162919	P329451				2	 mu-ku<sub>x</sub>  (=DU)
162919	P329451				3	 Šu-<sup>d</sup>DUMU.ZI 
162919	P329451				4	 giri<sub>3</sub> <sup>d</sup>IŠKUR-ILLAT šabra 
162919	P329451				5	 ša<sub>3</sub> GAR-ša-an-na<sup>ki</sup> 
162919	P329451				6	 ============ 
162919	P329451				7	 [iti ezem]-An-na 
162919	P329451				8	 [mu <sup>d</sup>Šu-<sup>d</sup>]Suen [lugal / Uri<sub>5</sub><sup>ki</sup>-ma-ke<sub>4</sub> / na-du<sub>3</sub>-a] mah <sup>d</sup>En-lil<sub>2</sub> / <sup>d</sup>Nin-lil<sub>2</sub>-ra mu-n]e-/du<sub>3</sub> 
162919	P329451		l.ed.			 [...] # (first half lost, rest blank)
162920	P322631					
162920	P322631				1	 [2] guruš š[idim]
162920	P322631				2	 [l]u<sub>2</sub> Tu-li<sub>2</sub>-um<sup>ki</sup>
162920	P322631				3	 [1] guruš šidi[m]
162920	P322631				4	 [lu<sub>2</sub>] Di<sub>3</sub>-ma-at-Kal<sub>2</sub>-bu-u[m<sup>ki</sup>]
162920	P322631				5	 [2] guruš šidim
162920	P322631				6	 [lu<sub>2</sub>] I-zi-in-Er<sub>3</sub>-ra<sup>ki</sup>
162920	P322631				7	 [2] guruš šidim
162920	P322631				8	 [lu<sub>2</sub>] <sup>i<sub>3</sub>-si</sup>Isin<sub>2</sub><sup>⌈</sup><sup>ki</sup><sup>⌉</sup>
162920	P322631				9	 [5 guruš] šidim 
162920	P322631				10	 [lu<sub>2</sub> Nig<sub>2</sub>-<sup>d</sup>B]a-<sup>⌈</sup>u<sub>2</sub><sup>⌉</sup>
162920	P322631				11	 [3 guruš šidim] arad<sub>2</sub> e<sub>2</sub>-a 5 guruš ugula DINGIR.KAL
162920	P322631				12	 5 guruš hun-ga<sub>2</sub>
162920	P322631				13	 2 geme<sub>2</sub> hun-ga<sub>2</sub>
162920	P322631				14	 ugula Ba-zi
162920	P322631				15	 3 guruš hun-ga<sub>2</sub> 7 geme<sub>2</sub> h[un-g]a<sub>2</sub>
162920	P322631				16	 ugula ME-E<sub>2</sub>-a
162920	P322631				17	 1 guruš hun-ga<sub>2</sub><sup>!</sup> ugula Šal<sub>2</sub>-mah (=KAL)
162920	P322631				18	 ------------
162920	P322631				19	 šu-nigin<sub>2</sub> 15</sub> guruš šidim
162920	P322631				20	 šu-nigin<sub>2</sub> 13</sub> guruš
162920	P322631				21	 šu-nigin<sub>2</sub> 9 geme<sub>2</sub>
162920	P322631				22	 ša<sub>3</sub>-bi-ta
162920	P322631				23	 2 guruš šidim 3 guruš hun-ga<sub>2</sub>
162920	P322631				24	 šu dim<sub>2</sub>-ma gub-ba
162920	P322631				25	 3 geme<sub>2</sub> hun-ga<sub>2</sub> im a-ga-ri-nu-um
162920	P322631				26	 ga<sub>6</sub>-ga<sub>2</sub>-de<sub>3</sub> gub-ba
162920	P322631		r.		1	 [...]
162920	P322631				2	 [...]
162920	P322631				3	 [... g]ub-ba
162920	P322631				4	 [n guruš im] a-ga-ri-n[u-um] / [g]a<sub>2</sub>-de<sub>3</sub> gub-[ba]
162920	P322631				5	 [a-ra<sub>2</sub>] 2-kam
162920	P322631				6	 u[š bad<sub>3</sub>] TAG.TAG-de<sub>3</sub> gub-ba
162920	P322631				7	 2 [guruš] šidim 2 geme<sub>2</sub> hun-ga<sub>2</sub>
162920	P322631				8	 e<sub>2</sub>-[m]ušen-na du<sub>3</sub>-de<sub>3</sub> gub-ba
162920	P322631				9	 2 gu[ruš hun]-ga<sub>2</sub> sahar zi-ga ka-la<sub>2</sub>-ka / si-ga
162920	P322631				10	 1 guruš šidim ka-la<sub>2</sub>-ka gub-ba
162920	P322631				11	 1 guruš hun-ga<sub>2</sub> 1 geme<sub>2</sub> hun-ga<sub>2</sub> im / a-ga-ri-nu-um ka-la<sub>2</sub>-ka gub-ba
162920	P322631				12	 2 guruš šidim uš bad<sub>3</sub> TAG.TAG-/de<sub>3</sub> gub-ba
162920	P322631				13	 [n guruš šidim] ma šub-ba gub-ba
162920	P322631				14	 [n guruš] gi-sal ša<sub>3</sub> e<sub>2</sub>-a [gul]-de<sub>3</sub> / [gub-ba]
162920	P322631				15	 [n guruš] ugula DINGIR.KAL sahar z[i-ga k]a-la<sub>2</sub>-/ka gu[b-ba]
162920	P322631				16	 [n<sup>?</sup>+4 g]uruš zah<sub>3</sub> ugula DINGIR.KAL
162920	P322631				17	 ------------
162920	P322631				18	 [šu-nigin<sub>2</sub> ] 15</sub> guruš šidim šu-nigin<sub>2</sub> 13</sub> guruš
162920	P322631				19	 [šu-nigin<sub>2</sub> 1]+2 guruš šu-nigin<sub>2</sub> 9 geme<sub>2</sub> # (9 erased after guruš)
162920	P322631				20	 [z]i-ga-am<sub>3</sub>
162920	P322631				21	 [gurum<sub>2</sub>] ak giri<sub>3</sub> <sup>d</sup>IŠKUR-ILLAT
162920	P322631				22	 [...] / [...]
162920	P322631				23	 [...]
162920	P322631					 [...] # (rest lost)
162920	P322631		l.ed.		1	 [g]aba-ri
162921	P323432					
162921	P323432			i	1	 [1] Ba-ah-zi-gi
162921	P323432				2	 1(AŠc) Pu-šu-ki-in 
162921	P323432				3	 [1] A<sub>2</sub>-pi<sub>5</sub>-la-num<sub>2</sub> 
162921	P323432				4	 [1] I-din-a-bu-um 
162921	P323432				5	 [1 R]a<sup>?</sup>-qa<sup>?</sup>-šu-bu-um 
162921	P323432				6	 [1 ... ]-DU<sub>10</sub> 
162921	P323432				7	 [1 ... ]-um 
162921	P323432				8	 [1 ... ]-a-ku<sup>?</sup>-la<sub>2</sub> 
162921	P323432				9	 [1 Šu]-<sup>d</sup>Nin-šubur 
162921	P323432				10	 [1 ... ]-i<sub>3</sub>-li<sub>2</sub> 
162921	P323432				11	 1 [...]-bi<sub>2</sub>-tum 
162921	P323432				12	 ugula [Šu]-la-num<sub>2</sub>
162921	P323432				13	 1 [E-r]i-ib-b[u-u]m 
162921	P323432				14	 1 [T]u-ra-am-i<sub>3</sub>-li<sub>2</sub> 
162921	P323432				15	 1 Šu-a-ku 
162921	P323432				16	 1 I-ba-a-a 
162921	P323432				17	 1 [I-su<sub>2</sub>]-a-ri<sub>2</sub>-iq
162921	P323432				18	 1 [A<sub>2</sub>]-pi<sub>5</sub>-li<sub>2</sub>-a 
162921	P323432				19	 [1] A-hu-ba-qar 
162921	P323432				20	 [1] Ša-bar-zi-na-at 
162921	P323432				21	 [1 B]i<sup>?</sup>-da-sa<sub>6</sub>-sa<sub>6</sub> 
162921	P323432				22	 [1 Tu]-ra-[am]-i<sub>3</sub>-li<sub>2</sub> 
162921	P323432				23	 [...] 
162921	P323432			ii	1	 1 ša<sub>3</sub>-gu<sub>4</sub><sup>?</sup> 
162921	P323432				2	 ugula A<sub>2</sub>-NI-x-x
162921	P323432				3	 1 NI-x 
162921	P323432				4	 ugula Arad<sub>2</sub>-dam 
162921	P323432				5	 lu<sub>2</sub> Karkar<sup>ki</sup>-me 
162921	P323432				6	 ============ 
162921	P323432				7	 [W]a-qar-dan 
162921	P323432				8	 1 A<sub>2</sub>-pi<sub>5</sub>-li<sub>2</sub>-a 
162921	P323432				9	 ninda-ta nu-tuku
162921	P323432					 ============
162921	P323432		r.	i-ii		 [...] # (cols. lost)
162922	P324773					
162922	P324773				1	 [2 sila<sub>3</sub> dabin-ta]
162922	P324773				2	 [1 En-ni-ma ]
162922	P324773				3	 [1 Be-li<sub>2</sub>-A.ZU]
162922	P324773				4	 [lu<sub>2</sub> <sup>i<sub>3</sub>-si</sup>Isin<sub>2</sub><sup>ki</sup>]
162922	P324773				5	 2 sila<sub>3</sub> d[abin-ta]
162922	P324773				6	 2 sila<sub>3</sub> še-[ta]
162922	P324773				7	 Ur-te-me-na
162922	P324773				8	 1 Ur-<sup>d</sup>Asar-lu-[hi]
162922	P324773				9	 1 Du-du-gu
162922	P324773				10	 1 <sup>d</sup>Utu-DI.NE
162922	P324773				11	 1 Lu<sub>2</sub>-me-lam<sub>2</sub>
162922	P324773				12	 lu<sub>2</sub> Nig<sub>2</sub>-<sup>d</sup>Ba-u<sub>2</sub> šidim
162922	P324773				13	 1 s[ila<sub>3</sub> da]bin Ma-šum arad<sub>2</sub> e<sub>2</sub>-a
162922	P324773				14	 1 [sila<sub>3</sub> ni]g<sub>2</sub>-ar<sub>3</sub>-ra-sig<sub>5</sub> <sup>dug</sup>utul<sub>2</sub>
162922	P324773				15	 --- 8
162922	P324773		r.		1	 dabin-bi 0.0.1.5 sila<sub>3</sub>
162922	P324773				2	 [še-bi] 0.0.1
162922	P324773				3	 nig<sub>2</sub>-a[r<sub>3</sub>-r]a-sig<sub>5</sub>-bi 1-sila<sub>3</sub>
162922	P324773				4	 ša<sub>3</sub>-gal šidim-e-ne
162922	P324773				5	 u<sub>4</sub> bad<sub>3</sub> in-du<sub>3</sub>-sa-a
162922	P324773				6	 giri<sub>3</sub> <sup>d</sup>IŠKUR-ILLAT / u<sub>3</sub> Puzur<sub>4</sub>-<sup>d</sup>Nin-kar-ak
162922	P324773				7	 ša<sub>3</sub> GAR-ša-an-n[a<sup>ki</sup>]
162922	P324773				8	 ki <sup>d</sup>Ma-lik-[ba-ni-ta]
162922	P324773				9	 ba-[zi]
162922	P324773				10	 iti ezem-[...]
162922	P324773				11	 m[u ...]
162922	P324773		l.ed.		1	 [u<sub>4</sub>-n]-kam
162923	P323240					
162923	P323240				1	 [0.1.0 še-ta]
162923	P323240				2	 [0.1.0 dabin-ta]
162923	P323240				3	 [3 ad<sub>3</sub>] udu-ta
162923	P323240				4	 [1 Ur-te]-me-na 
162923	P323240				5	 [1 U]r-ša-lu-hi
162923	P323240				6	 [1] Du-du-gu
162923	P323240				7	 [1] Lu<sub>2</sub>-me-lam<sub>2</sub>
162923	P323240				8	 [1] <sup>d</sup>Utu-DI.TI
162923	P323240				9	 lu<sub>2</sub> Nig<sub>2</sub>-<sup>d</sup>Ba-u<sub>2</sub>-me-eš<sub>2</sub>
162923	P323240				10	 1 En-ni-ma
162923	P323240				11	 1 Be-li<sub>2</sub>-A.ZU
162923	P323240				12	 lu<sub>2</sub> <sup>i<sub>3</sub>-si</sup>Isin<sub>2</sub><sup>ki</sup>-me-eš<sub>2</sub>
162923	P323240				13	 0.0.3. še nig<sub>2</sub>-ar<sub>3</sub>-ra-sig<sub>5</sub> <sup>dug</sup>utul<sub>2</sub>
162923	P323240				14	 [0.0.3] dabin 3 ad<sub>3</sub> [udu] (=UDU×BAD)
162923	P323240		r.		1	 [Ma]-šum um-mi-[a]
162923	P323240				2	 0.1.3. še 3 ad<sub>3</sub> udu-ta (=UDU×BAD)
162923	P323240				3	 Puzur<sub>4</sub>-<sup>d</sup>Nin-kar-ak
162923	P323240				4	 1 La-qi<sub>3</sub>-ip
162923	P323240				5	 1 E<sub>2</sub>-a-KAL 
162923	P323240				6	 dub-sar-me-eš<sub>2</sub> 
162923	P323240				7	 ------------
162923	P323240				8	 [šu-nigin<sub>2</sub> 2.2].4. še gur
162923	P323240				9	 [šu-nigin<sub>2</sub> 1.3.3] dabin gur
162923	P323240				10	 [šu-nigin<sub>2</sub> 36</sub>] ad<sub>3</sub> udu (=UDU×BAD)
162923	P323240				11	 [ša<sub>3</sub>-gal šidim] u<sub>3</sub> dub-sar-e-ne
162923	P323240				12	 [ki <sup>d</sup>IŠKUR]-ILLAT-ta ba-zi
162923	P323240				13	 [ša<sub>3</sub> GAR-š]a-an-na<sup>[ki]</sup>
162923	P323240					 [...] # (rest of rev. lost) <sup>?</sup>
162924	P329438					
162924	P329438					 [...] # (beginning lost)
162924	P329438				1	 6 [geme<sub>2</sub>]
162924	P329438				2	 ugula Be-li<sub>2</sub>-<sup>⌈</sup>i<sub>3</sub><sup>⌉</sup>-[li<sub>2</sub>]
162924	P329438				3	 arad<sub>2</sub> e<sub>2</sub>-a-me-eš<sub>2</sub>
162924	P329438				4	 ------------
162924	P329438				5	 šu-nigin<sub>2</sub> 12</sub> guruš
162924	P329438				6	 šu-nigin<sub>2</sub> 6 geme<sub>2</sub>
162924	P329438				7	 munu<sub>4</sub> al-nag<sub>4</sub>-ga<sub>2</sub>[erased sign]-/de<sub>3</sub> (=GUM)
162924	P329438		r.		1	 gub-ba
162924	P329438					 ============
162924	P329438				2	 <sup>⌈</sup>gurum<sub>2</sub> a[k l]u<sub>2</sub><sup>?</sup>-[...] (=I[GI].K[AR])
162924	P329438					 [...] # (rest lost)
162927	P322620					
162927	P322620				1	 40</sub> guruš u<sub>4</sub>-1-še<sub>3</sub>
162927	P322620				2	 še 6 sila<sub>3</sub>-ta ba-hun
162927	P322620				3	 a-[š]a<sub>3</sub> A-gi-li-t[a<sup>?</sup>]
162927	P322620				4	 GAR-[š]a-an-na<sup>ki</sup>-še<sub>3</sub>
162927	P322620				5	 in-u de<sub>6</sub>-a
162927	P322620		r.		1	 ugula Šu-<sup>d</sup>DUMU.ZI
162927	P322620					 ============
162927	P322620				2	 iti ezem-<sup>d</sup>Šul-gi
162927	P322620				3	 mu ma-da Za-ab-/ša-li<sup>ki</sup> mu-/hul
162927	P322620				4	 gaba-ri
162928	P329455					
162928	P329455				1	 10-la<sub>2</sub>-1 guruš 
162928	P329455				2	 ugula Šu-<sup>d</sup>DUMU.ZI 
162928	P329455				3	 4 guruš 
162928	P329455				4	 ugula ME-E<sub>2</sub>-a 
162928	P329455				5	 ki lu<sub>2</sub>-ŠIM gub-ba
162928	P329455				6	 ------------
162928	P329455		r.		1	 gurum<sub>2</sub> ak 
162928	P329455					 ============
162928	P329455				2	 iti ezem-<sup>d</sup>Šul-gi 
162928	P329455				3	 mu ma-da Za-ab-/ša-li<sup>ki</sup> mu-/hul 
162929	P324422					
162929	P324422				1	 [n guruš šidim]
162929	P324422				2	 ugula Be-li<sub>2</sub>-i<sub>3</sub>-[li<sub>2</sub>]
162929	P324422				3	 arad<sub>2</sub> e<sub>2</sub>-a-me-eš<sub>2</sub>
162929	P324422				4	 3 guruš ugula Šu-<sup>d</sup>DUMU.ZI
162929	P324422				5	 2 geme<sub>2</sub> ugula Ba-zi
162929	P324422				6	 lu<sub>2</sub> hun-ga<sub>2</sub>-me-[eš<sub>2</sub>]
162929	P324422				7	 munu<sub>4</sub> nag<sub>4</sub>-ga<sub>2</sub> (=GUM)
162929	P324422		r.		1	 gurum<sub>2</sub> ak
162929	P324422					 ============
162929	P324422				2	 iti ezem-<sup>d</sup>Šul-gi
162929	P324422				3	 [mu] ma-da Za-ab-ša-/li<sup>ki</sup> mu-hul
162930	P323244					
162930	P323244				1	 [7]1 guru[š PN]
162930	P323244				2	 1 guruš ME-[E<sub>2</sub>-a]
162930	P323244				3	 52</sub> guruš ugula Za-la-[a]
162930	P323244				4	 171</sub> 1/2 guruš
162930	P323244				5	 ugula Ib-ni-DINGIR
162930	P323244				6	 sahar zi-ga
162930	P323244				7	 in-la<sub>2</sub> tun<sub>3</sub>-la<sub>2</sub> (=KWU_858</sub>)
162930	P323244				8	 <sup>giš</sup>kiri<sub>6</sub> Zabalam<sub>4</sub><sup>ki</sup> (=MUŠ<sub>3</sub>.ZA.UNUG)
162930	P323244					 ============
162930	P323244		r.		1	 gurum<sub>2</sub> [ak]
162930	P323244				2	 ============ 
162930	P323244				3	 iti ezem-<sup>d</sup>Šu-<sup>d</sup>Suen
162930	P323244				4	 mu ma-da Za-[ab-/ša]-li<sup>ki</sup> m[u-hul] 
162930	P323244		l.ed.		1	 [...]
162931	P325986					
162931	P325986				1	 [n guru]š Šu-Ka[b-ta<sub>2</sub>]
162931	P325986				2	 [n guruš] A-[a-ni]
162931	P325986				3	 [n] guruš lu<sub>2</sub>-[...]
162931	P325986				4	 8 guruš ME-[...]
162931	P325986				5	 17</sub> guruš A-da-lal<sub>3</sub>
162931	P325986				6	 [n] guruš Ur-<sup>d</sup>Su[en]
162931	P325986				7	 21</sub> guruš 1 geme<sub>2</sub> ugula ME-E<sub>2</sub>-a
162931	P325986				8	 [n]+23</sub> guruš ugula Za-la-a
162931	P325986				9	 [n]+2 guruš ugula Li-la-a
162931	P325986				10	 ------------
162931	P325986				11	 [šu-n]igin<sub>2</sub> 100</sub> guruš
162931	P325986				12	 [šu-n]igin<sub>2</sub> 1 geme<sub>2</sub>
162931	P325986				13	 ša<sub>3</sub>-bi-ta
162931	P325986				14	 100</sub> guruš
162931	P325986				15	 [1] geme<sub>2</sub>
162931	P325986		r.			 ============
162931	P325986				1	 gurum<sub>2</sub> ak
162931	P325986				2	 sahar-[z]i-ga/<sup>giš</sup>kiri<sub>6</sub> GAR-ša-an-na<sup>ki</sup>
162931	P325986				3	 giri<sub>3</sub> Puzur<sub>4</sub>-<sup>d</sup>Nin-kar-/ak dub-sar
162931	P325986				4	 iti ezem-<sup>d</sup>Šu-<sup>d</sup>Suen
162931	P325986				5	 mu ma-da Za-ab-ša-/li<sup>ki</sup> mu-hul
162931	P325986		l.ed.		1	 [u<sub>4</sub>-n-kam]
162932	P329392					
162932	P329392				1	 5 guruš Šu-Kab-ta<sub>2</sub>
162932	P329392				2	 5 guruš A-a-ni
162932	P329392				3	 [n guruš ugula] Ba-zi
162932	P329392				4	 [n gu]ruš ugula ME-E<sub>2</sub>-a
162932	P329392				5	 [a] bala-a
162932	P329392				6	 15</sub> guruš ugula Za-la-a
162932	P329392				7	 sahar zi-g[a]
162932	P329392		r.		1	 [gurum<sub>2</sub> ak]
162932	P329392				2	 [giri<sub>3</sub> Puzur<sub>4</sub>-<sup>d</sup>Nin-kar-/ak dub-sar]
162932	P329392				3	 [iti eze]m-mah
162932	P329392				4	 [m]u ma-da / Za-ab-ša-li<sup>ki</sup> / mu-hul
162946	P324740					
162946	P324740				1	 [...]
162946	P324740				2	 [x] guruš a<sub>2</sub> [x-ta]
162946	P324740				3	 azlag<sub>7</sub>-me-[eš<sub>2</sub>]
162946	P324740				4	 u<sub>4</sub> 1-[še<sub>3</sub>]
162946	P324740				5	 ma<sub>2</sub> Nin-zi-ša<sub>3</sub>-gal<sub>2</sub>
162946	P324740				6	 GAR-ša-an-na<sup>ki</sup>-ta
162946	P324740				7	 Umma<sup>ki</sup>-še<sub>3</sub> in-gid<sub>2</sub>-ša-a
162946	P324740		r.		1	 zi-ga Šu-Kab-ta<sub>2</sub>
162946	P324740				2	 ki <sup>d</sup>IŠKUR-ILLAT-[ta]
162946	P324740				3	 ba-zi
162946	P324740				4	 [iti] ezem-Me-ki-gal<sub>2</sub>
162946	P324740				5	 [m]u <sup>d</sup>Šu-<sup>d</sup>S[uen lugal] / Uri<sub>5</sub><sup>ki</sup>-ma-ke<sub>4</sub> / [m]a-da Za-ab-ša-[li<sup>ki</sup>] / mu-[hul]
162946	P324740				6	 [gaba]-ri
162947	P324470					
162947	P324470				1	 3 geme<sub>2</sub> giš-i<sub>3</sub>-sur-sur
162947	P324470				2	 u<sub>4</sub>-1-še<sub>3</sub>
162947	P324470				3	 še <sup>d</sup>Šu-<sup>d</sup>Suen-am-ma-ar/<sup>ki</sup>-ta de<sub>6</sub>-a ib<sub>2</sub>-ga<sub>6</sub>
162947	P324470				4	 giri<sub>3</sub> En-nam-<sup>[d]</sup>Ma-lik / šu-i
162947	P324470		r.		1	 zi-ga Šu-Kab-ta<sub>2</sub>
162947	P324470				2	 ki <sup>d</sup>IŠKUR-ILLAT-ta
162947	P324470				3	 ba-zi
162947	P324470				4	 ša<sub>3</sub> GAR-ša-an-na<sup>ki</sup>
162947	P324470				5	 iti ezem-<sup>d</sup>Šu-<sup>d</sup>Suen
162947	P324470				6	 mu <sup>d</sup>Šu-<sup>d</sup>Suen lugal / [Ur]i<sub>5</sub><sup>ki</sup>-ma-ke<sub>4</sub> / [na-du<sub>3</sub>-a mah]-<sup>d</sup>En-lil<sub>2</sub> <sup>d</sup>Nin-/[lil<sub>2</sub>-ra mu-n]e-dim<sub>2</sub>
162947	P324470		l.ed.		1	 gaba-ri
162950	P324416					
162950	P324416				1	 8 geme<sub>2</sub> u<sub>4</sub>-1-še<sub>3</sub>
162950	P324416				2	 [siki]-igi-sag-ga<sub>2</sub>
162950	P324416				3	 ša<sub>3</sub> E<sub>2</sub>-<sup>d</sup>Šu-<sup>d</sup>Suen-/ka de<sub>6</sub>-a
162950	P324416				4	 giri<sub>3</sub> <sup>d</sup>En-lil<sub>2</sub>-ba-za-du / u<sub>3</sub> U<sub>3</sub>-zi-na-we-ir 
162950	P324416				5	 dub-sar-me
162950	P324416		r.		1	 ki <sup>d</sup>IŠKUR-ILLAT-ta
162950	P324416				2	 ba-zi
162950	P324416				3	 iti ezem-<sup>d</sup>Nin-a-zu
162950	P324416				4	 mu en <sup>d</sup>Inanna / Unu<sup>ki</sup>-[ga maš-e i<sub>3</sub>-p]a<sub>3</sub>
162950	P324416		l.ed.		1	 gaba-ri
162953	P323670					
162953	P323670				1	 1 2/3 guruš ašgab
162953	P323670				2	 1 guruš tug<sub>2</sub>-du<sub>8</sub>
162953	P323670				3	 1 guruš simug
162953	P323670				4	 u<sub>4</sub>-1-še<sub>3</sub>
162953	P323670				5	 [g]i u<sub>3</sub> gi-zi
162953	P323670				6	 e<sub>2</sub> <sup>d</sup>Šara<sub>2</sub>-ta
162953	P323670				7	 GAR-ša-an-na<sup>ki</sup>-še<sub>3</sub> [de<sub>6</sub>]-a # (and erasure)
162953	P323670		r.		1	 de<sub>6</sub>-a (sic<sup>!</sup>)
